latitude,longitude,year,green_score,livability_score
"51,564128298","4,7914099515",2016,40.6,2.6113775750675
"51,564134973","4,8193545124",2009,12.4,2.509565879528912
"51,564139197","4,817063409",2009,14.2,2.537809707652091
"51,564151139","4,8286810514",2017,32.666666666666664,2.332329003885096
"51,564159168","4,7933126352",2017,45.5,2.5684495521115203
"51,564162726","4,7639659026",2016,51.6,2.691345078874765
"51,564163475","4,8335061062",2009,21.5,2.276251948682156
"51,564165359","4,8292672869",2009,26.666666666666668,2.309865832820773
"51,564168328","4,7924901009",2009,37.333333333333336,2.606100295997286
"51,564173934","4,7998876275",2014,34.666666666666664,2.4976388203859665
"51,5641757","4,8358212",2009,32.166666666666664,2.299731746152049
"51,564184335","4,8168895085",2009,12.0,2.554986937776828
"51,564189136","4,8158777548",2009,23.4,2.583288511514444
"51,564189676","4,7973789868",2009,40.8,2.5016112912760744
"51,56419","4,7641",2016,46.2,2.691345078874765
"51,564190812","4,7887965351",2018,44.333333333333336,2.628041354318485
"51,564191953","4,7910391244",2009,44.5,2.6113775750675
"51,564194825","4,8064196986",2016,37.333333333333336,2.4998127458531183
"51,564198941","4,827281059",2009,45.666666666666664,2.351017782409689
"51,564201729","4,8071866319",2014,33.333333333333336,2.4998127458531183
"51,564201877","4,8186994762",2009,12.833333333333334,2.54163926791746
"51,564204779","4,7946115398",2015,29.833333333333332,2.5236449594173
"51,564208772","4,8305127172",2018,10.333333333333334,2.273963302474947
"51,564229473","4,8167156081",2009,14.5,2.554986937776828
"51,564231989","4,835677159",2009,42.333333333333336,2.299731746152049
"51,564232762","4,7481935968",2018,42.333333333333336,2.365842375559622
"51,564239447","4,7913264079",2016,37.166666666666664,2.6113775750675
"51,564242055","4,8288360129",2017,39.4,2.325331684452872
"51,564242278","4,8359880716",2009,37.666666666666664,2.309398712501057
"51,564250677","4,8348896155",2009,23.8,2.309398712501057
"51,564251916","4,8267213806",2009,37.2,2.341149046891168
"51,564263992","4,8355003693",2009,32.0,2.309398712501057
"51,56427285","4,8291233265",2009,24.5,2.303013405292881
"51,564274133","4,8200014425",2018,28.666666666666668,2.525691356175862
"51,564274611","4,8165417077",2009,16.0,2.554986937776828
"51,564277224","4,7911507613",2016,47.833333333333336,2.6113775750675
"51,564278887","4,7935321067",2009,53.4,2.5684495521115203
"51,564295995","4,8353235795",2009,34.166666666666664,2.309398712501057
"51,564307238","4,8062795479",2016,41.5,2.4998127458531183
"51,564307733","4,7937317033",2009,46.666666666666664,2.5684495521115203
"51,564308857","4,8361549431",2009,25.6,2.309398712501057
"51,5643128","4,7640332",2016,47.666666666666664,2.691345078874765
"51,564319744","4,8163678059",2009,24.4,2.554986937776828
"51,56432","4,83174",2009,20.6,2.253605515327887
"51,564322627","4,8335894711",2009,22.2,2.264405819178932
"51,564323203","4,7933849842",2017,44.666666666666664,2.5684495521115203
"51,564325982","4,8271540181",2009,48.333333333333336,2.341149046891168
"51,564326232","4,8303767686",2018,11.4,2.303013405292881
"51,564327997","4,8351467898",2009,25.666666666666668,2.309398712501057
"51,564332971","4,8289909745",2017,28.833333333333332,2.325331684452872
"51,56434019","4,8159750252",2009,28.833333333333332,2.583288511514444
"51,564341986","4,7999507859",2014,34.0,2.4976388203859665
"51,564343683","4,7887021939",2018,43.666666666666664,2.628041354318485
"51,564346915","4,7925093543",2009,43.666666666666664,2.606100295997286
"51,56435","4,8188",2009,20.166666666666668,2.54163926791746
"51,564351842","4,7480590645",2018,41.166666666666664,2.365842375559622
"51,564351965","4,8290170528",2009,28.5,2.325331684452872
"51,564354926","4,7909668491",2009,45.833333333333336,2.6113775750675
"51,56436","4,83497",2009,22.0,2.309398712501057
"51,564364214","4,7973363802",2009,36.2,2.5016112912760744
"51,564364872","4,816193903",2009,25.0,2.554986937776828
"51,56437","4,8266",2009,30.6,2.341149046891168
"51,564375435","4,8363218147",2009,33.333333333333336,2.364987673825119
"51,564375783","4,7946666413",2015,50.666666666666664,2.5236449594173
"51,564387908","4,8264217562",2009,32.166666666666664,2.341149046891168
"51,564395289","4,8347963786",2009,24.5,2.264405819178932
"51,564395859","4,8186262882",2009,20.5,2.54163926791746
"51,56441","4,81602",2009,27.333333333333332,2.583288511514444
"51,564413087","4,8371464261",2009,46.833333333333336,2.364987673825119
"51,56441701","4,8269553418",2009,43.666666666666664,2.341149046891168
"51,564419036","4,8291486588",2017,25.333333333333332,2.303013405292881
"51,56441965","4,8061393972",2016,41.8,2.4998127458531183
"51,564421279","4,7921580293",2009,47.2,2.606100295997286
"51,564424949","4,8172786894",2009,21.833333333333332,2.554986937776828
"51,564431074","4,8346203155",2009,22.6,2.264405819178932
"51,5644316","4,8188556",2009,28.2,2.54163926791746
"51,564436351","4,8262487472",2009,30.8,2.341149046891168
"51,56444","4,82709",2009,45.666666666666664,2.341149046891168
"51,564441717","4,8184525764",2009,25.0,2.54163926791746
"51,564443692","4,83024082",2018,13.6,2.303013405292881
"51,564449157","4,7935884311",2009,47.666666666666664,2.5684495521115203
"51,5644494","4,8365072",2009,44.166666666666664,2.364987673825119
"51,564451624","4,8288675642",2009,38.166666666666664,2.325331684452872
"51,56445221","4,8200252568",2018,33.6,2.525691356175862
"51,564466859","4,8344442524",2009,31.6,2.264405819178932
"51,564470921","4,7479245323",2018,43.0,2.365842375559622
"51,564473649","4,7639531603",2016,40.333333333333336,2.691345078874765
"51,564481778","4,833672836",2009,22.833333333333332,2.264405819178932
"51,56448375","4,793465628",2017,41.0,2.5684495521115203
"51,564487576","4,8182788646",2009,22.166666666666668,2.54163926791746
"51,56449064","4,8160732222",2009,30.333333333333332,2.583288511514444
"51,564493626","4,7991797058",2016,43.0,2.4976388203859665
"51,564496986","4,7886085086",2018,41.666666666666664,2.685770507391267
"51,564499019","4,8189015209",2009,30.4,2.54163926791746
"51,564499859","4,8260809807",2009,31.5,2.3530108188573906
"51,564502644","4,8342681893",2009,25.333333333333332,2.264405819178932
"51,564503984","4,8293069707",2017,22.5,2.303013405292881
"51,564504857","4,7918085585",2016,43.833333333333336,2.606100295997286
"51,564505651","4,8320476505",2016,11.0,2.2525191786857337
"51,564505829","4,8267175977",2009,38.5,2.341149046891168
"51,564510503","4,7909814523",2009,49.5,2.6113775750675
"51,564513884","4,8000030328",2014,31.833333333333332,2.4976388203859665
"51,564524339","4,7925255749",2009,43.833333333333336,2.606100295997286
"51,564527169","4,8366691592",2009,44.666666666666664,2.364987673825119
"51,564532063","4,8059992465",2016,43.833333333333336,2.4998127458531183
"51,564533434","4,8181051528",2009,23.0,2.54163926791746
"51,564535703","4,7937821956",2009,50.5,2.5684495521115203
"51,56453843","4,8340921262",2009,20.6,2.264405819178932
"51,564538752","4,7972937736",2009,44.166666666666664,2.498969917156901
"51,564546788","4,7947217428",2015,50.5,2.5236449594173
"51,564551283","4,8287180755",2009,33.333333333333336,2.325331684452872
"51,564558618","4,7993318658",2016,36.333333333333336,2.4976388203859665
"51,564561151","4,8301048713",2018,15.75,2.303013405292881
"51,564569278","4,8259152707",2009,29.333333333333332,2.3530108188573906
"51,564574215","4,8339160631",2009,21.166666666666668,2.264405819178932
"51,56458052","4,8179317782",2009,25.5,2.54163926791746
"51,564580675","4,7886317277",2018,47.4,2.685770507391267
"51,564587316","4,7995086523",2016,36.8,2.4976388203859665
"51,564588932","4,8294652826",2017,19.2,2.303013405292881
"51,56459","4,74779",2018,42.666666666666664,2.365842375559622
"51,564592633","4,8371501903",2009,41.333333333333336,2.364987673825119
"51,5645969","4,7925209",2009,45.333333333333336,2.606100295997286
"51,564598477","4,8322014757",2016,41.166666666666664,2.2525191786857337
"51,564603274","4,827158357",2009,47.0,2.341149046891168
"51,564604938","4,8368311184",2009,50.0,2.364987673825119
"51,564607877","4,7996871349",2016,38.0,2.4976388203859665
"51,56461","4,83374",2016,22.833333333333332,2.264405819178932
"51,564613182","4,7939206999",2009,52.333333333333336,2.5684495521115203
"51,564615325","4,7936567449",2017,40.4,2.5684495521115203
"51,56462134","4,7926988929",2014,58.166666666666664,2.606100295997286
"51,564628439","4,7998656174",2016,24.166666666666668,2.4976388203859665
"51,564629875","4,8177590273",2009,19.833333333333332,2.54163926791746
"51,564630225","4,7912843524",2014,30.2,2.6113775750675
"51,564630288","4,8200490712",2018,31.833333333333332,2.525691356175862
"51,564634416","4,8336242519",2016,19.0,2.264405819178932
"51,564635258","4,8285594848",2009,30.0,2.325331684452872
"51,564637734","4,7888020891",2016,45.166666666666664,2.628041354318485
"51,564638698","4,8257495608",2009,32.8,2.3530108188573906
"51,564640588","4,8161721881",2009,28.333333333333332,2.554986937776828
"51,564641658","4,8268351954",2009,43.666666666666664,2.341149046891168
"51,564644475","4,8058590959",2016,33.666666666666664,2.4614453968959658
"51,564645483","4,7639584944",2016,44.666666666666664,2.691345078874765
"51,564647509","4,819002662",2009,32.4,2.525691356175862
"51,564649","4,8000441",2016,25.6,2.4976388203859665
"51,564652932","4,7928751072",2014,47.166666666666664,2.606100295997286
"51,564658966","4,7885325533",2016,45.666666666666664,2.685770507391267
"51,564671497","4,8334484573",2016,19.8,2.264405819178932
"51,56467388","4,8296235945",2017,18.333333333333332,2.303013405292881
"51,564678611","4,8299689227",2018,12.4,2.303013405292881
"51,56467923","4,8175862764",2009,21.0,2.54163926791746
"51,5646818","4,7910687",2009,37.0,2.6113775750675
"51,564685882","4,800054947",2016,27.2,2.4976388203859665
"51,564689479","4,7938751021",2009,54.6,2.5684495521115203
"51,564694794","4,7889724504",2016,45.833333333333336,2.628041354318485
"51,564700332","4,792493689",2014,49.0,2.606100295997286
"51,564706612","4,8362737603",2009,27.5,2.364987673825119
"51,564708117","4,8255838508",2009,31.333333333333332,2.3530108188573906
"51,564708579","4,8332726627",2016,18.6,2.2525191786857337
"51,564713289","4,797251167",2009,35.166666666666664,2.498969917156901
"51,564715605","4,8283987893",2009,33.333333333333336,2.325331684452872
"51,564717041","4,7476629591",2018,29.166666666666668,2.3682875521411857
"51,564717793","4,7947768443",2015,40.0,2.5236449594173
"51,564728585","4,8174135254",2009,25.0,2.554986937776828
"51,5647424","4,7891455551",2016,39.166666666666664,2.628041354318485
"51,564745661","4,8330968681",2016,16.666666666666668,2.2525191786857337
"51,564749076","4,8272633349",2009,47.166666666666664,2.341149046891168
"51,564758281","4,8057201429",2016,42.833333333333336,2.4614453968959658
"51,564758828","4,8297819064",2017,21.666666666666668,2.303013405292881
"51,56476768","4,7907197876",2016,38.333333333333336,2.6113775750675
"51,564767897","4,8338257158",2016,29.0,2.264405819178932
"51,564777488","4,826952793",2009,44.5,2.341149046891168
"51,56477794","4,8172407745",2009,25.833333333333332,2.554986937776828
"51,564781494","4,7937250587",2017,43.833333333333336,2.5684495521115203
"51,564782742","4,8329210735",2016,16.5,2.2525191786857337
"51,564785394","4,7893199978",2016,32.4,2.628041354318485
"51,564788917","4,8371320817",2009,27.666666666666668,2.364987673825119
"51,56479","4,82984",2018,21.833333333333332,2.303013405292881
"51,564790537","4,8162711541",2009,33.833333333333336,2.554986937776828
"51,56479218","4,7970507542",2018,31.0,2.498969917156901
"51,5647952","4,8362496",2009,23.833333333333332,2.309398712501057
"51,564795953","4,8282380939",2009,34.5,2.325331684452872
"51,564795999","4,8191038031",2009,28.833333333333332,2.525691356175862
"51,5648","4,79723",2018,27.8,2.498969917156901
"51,5648","4,79735",2009,33.4,2.5016112912760744
"51,564802146","4,7968713678",2018,29.333333333333332,2.498969917156901
"51,564802393","4,7640458307",2016,47.166666666666664,2.7156949940224373
"51,564803042","4,8200960146",2018,31.166666666666668,2.525691356175862
"51,564806029","4,7929568141",2014,45.333333333333336,2.606100295997286
"51,564810619","4,7905453314",2016,24.166666666666668,2.6113775750675
"51,56481554","4,796692328",2018,22.666666666666668,2.498969917156901
"51,564819414","4,797528611",2016,37.5,2.5016112912760744
"51,564819824","4,8327452789",2016,20.5,2.2525191786857337
"51,564824173","4,7474094458",2018,34.666666666666664,2.3682875521411857
"51,564827003","4,788468972",2018,43.4,2.685770507391267
"51,564827294","4,8170680236",2009,23.0,2.554986937776828
"51,564828389","4,7894944405",2016,31.166666666666668,2.628041354318485
"51,564838828","4,797707222",2016,28.333333333333332,2.5016112912760744
"51,56484168","4,7965145768",2018,20.6,2.498969917156901
"51,564844082","4,7475359181",2018,29.833333333333332,2.3682875521411857
"51,564844306","4,7939659318",2009,38.8,2.5684495521115203
"51,564853559","4,7903708752",2016,22.6,2.6113775750675
"51,564856906","4,8325694843",2016,18.0,2.2525191786857337
"51,564858246","4,8001056389",2016,27.833333333333332,2.4976388203859665
"51,564858671","4,7924111251",2014,41.8,2.606100295997286
"51,564863963","4,8364155831",2009,27.833333333333332,2.364987673825119
"51,564866175","4,797884545",2016,34.2,2.5016112912760744
"51,56486782","4,7963368255",2018,21.5,2.498969917156901
"51,564871384","4,7896688832",2016,31.166666666666668,2.628041354318485
"51,564872479","4,8369639608",2018,29.333333333333332,2.364987673825119
"51,564872563","4,816894209",2009,21.0,2.554986937776828
"51,564876301","4,8280773984",2009,32.833333333333336,2.325331684452872
"51,564879969","4,8055879652",2016,36.8,2.4614453968959658
"51,564883394","4,8273819391",2009,43.6,2.341149046891168
"51,564888797","4,7948319458",2015,37.333333333333336,2.5236449594173
"51,56489396","4,7961590743",2018,26.833333333333332,2.498969917156901
"51,564896499","4,790196419",2016,29.666666666666668,2.6113775750675
"51,564898763","4,8361027891",2009,23.75,2.309398712501057
"51,564905342","4,7980598648",2016,34.0,2.5016112912760744
"51,564913317","4,8270703907",2009,44.666666666666664,2.341149046891168
"51,564913467","4,7898435428",2016,34.833333333333336,2.5721960630507223
"51,564913704","4,8167193197",2009,26.5,2.554986937776828
"51,5649201","4,7959813231",2018,21.5,2.498969917156901
"51,564924186","4,8170547278",2009,32.4,2.554986937776828
"51,564925795","4,8339114315",2016,23.8,2.264405819178932
"51,564927687","4,7940937005",2009,46.666666666666664,2.5684495521115203
"51,564930268","4,7900205572",2016,36.833333333333336,2.5721960630507223
"51,564931916","4,8163792208",2009,37.8,2.554986937776828
"51,564944489","4,8192049442",2009,33.0,2.525691356175862
"51,564946239","4,7958035718",2018,21.8,2.4584735846934267
"51,564947663","4,7937933724",2017,39.666666666666664,2.49314723896737
"51,564948879","4,8297630032",2018,21.833333333333332,2.303013405292881
"51,564951997","4,7982333643",2016,38.4,2.5016112912760744
"51,564953753","4,8279154063",2009,34.8,2.325331684452872
"51,564954844","4,8165444303",2009,34.666666666666664,2.554986937776828
"51,564958935","4,764133998",2016,46.833333333333336,2.7156949940224373
"51,564967566","4,7474056042",2018,30.666666666666668,2.3682875521411857
"51,564970245","4,8320425476",2016,9.6,2.2525191786857337
"51,564973185","4,8201537213",2018,29.0,2.525691356175862
"51,564974471","4,7956261548",2018,17.5,2.4584735846934267
"51,564974584","4,791254483",2014,27.833333333333332,2.5597398011064554
"51,564978323","4,7973280985",2018,35.333333333333336,2.389670399048454
"51,564984444","4,7929586134",2014,42.333333333333336,2.50899214569755
"51,564987027","4,793652064",2017,48.0,2.49314723896737
"51,564995039","4,7884053907",2018,45.0,2.64164653927554
"51,564998652","4,7984068638",2016,37.0,2.389670399048454
"51,565001656","4,8054557874",2016,40.833333333333336,2.377563759347744
"51,565003947","4,8364718447",2009,21.833333333333332,2.364987673825119
"51,565005043","4,7954491121",2018,15.8,2.4584735846934267
"51,565008221","4,8318669442",2016,13.0,2.253605515327887
"51,565008529","4,8371223524",2018,26.4,2.364987673825119
"51,565010268","4,7940347454",2009,50.5,2.49314723896737
"51,565011549","4,8275078568",2009,40.2,2.341149046891168
"51,565013239","4,7923195401",2014,49.0,2.50899214569755
"51,565020126","4,8277484531",2009,42.166666666666664,2.325331684452872
"51,565032253","4,8360680998",2009,22.2,2.309398712501057
"51,565033608","4,8001373804",2016,31.666666666666668,2.3946015685165496
"51,565035657","4,7952720766",2018,18.0,2.4584735846934267
"51,565040783","4,8171909697",2009,39.666666666666664,2.554986937776828
"51,565045308","4,7985803633",2016,32.0,2.389670399048454
"51,565046305","4,831691364",2016,10.75,2.253605515327887
"51,565049146","4,8271879884",2009,38.666666666666664,2.341149046891168
"51,565054702","4,8372621745",2009,35.25,2.364987673825119
"51,5650576","4,8364672",2009,16.8,2.364987673825119
"51,565059802","4,7948870474",2015,35.333333333333336,2.4584735846934267
"51,565066272","4,7950950412",2018,17.2,2.4584735846934267
"51,565077222","4,8362886118",2009,22.4,2.364987673825119
"51,565083618","4,7472684519",2018,30.666666666666668,2.3682875521411857
"51,565083692","4,8339971473",2016,23.666666666666668,2.264405819178932
"51,565084934","4,8315159031",2016,16.333333333333332,2.253605515327887
"51,5650865","4,8275815",2009,38.5,2.341149046891168
"51,565089333","4,794172119",2009,46.833333333333336,2.49314723896737
"51,565091963","4,7987538628",2016,34.833333333333336,2.389670399048454
"51,565094502","4,8193037396",2009,33.166666666666664,2.5377779358048747
"51,565096845","4,8361100235",2009,21.8,2.309398712501057
"51,565113831","4,7938616862",2017,45.666666666666664,2.49314723896737
"51,565120426","4,8173514715",2009,34.6,2.564415574078576
"51,565123343","4,8053236097",2016,42.166666666666664,2.377563759347744
"51,565123811","4,831340497",2016,13.0,2.2834391879141887
"51,565124826","4,8297266541",2018,19.833333333333332,2.303657596853863
"51,565126284","4,7913507426",2014,30.0,2.5597398011064554
"51,565131491","4,8359221495",2009,16.5,2.309398712501057
"51,565132097","4,7947232273",2018,20.6,2.4584735846934267
"51,565138618","4,7989273623",2016,34.0,2.3946015685165496
"51,565143328","4,820211428",2018,31.4,2.5377779358048747
"51,565147349","4,8196167511",2009,39.0,2.5377779358048747
"51,565156646","4,797306197",2018,29.25,2.3756659323598903
"51,565157135","4,8274836615",2009,36.666666666666664,2.338405530651693
"51,5651585","4,8164171",2009,36.666666666666664,2.564415574078576
"51,565161208","4,7929829232",2014,49.166666666666664,2.50899214569755
"51,565163042","4,8311651695",2016,8.4,2.2834391879141887
"51,565163075","4,7883418094",2018,41.333333333333336,2.64164653927554
"51,565164194","4,7945464546",2018,19.666666666666668,2.4584735846934267
"51,565167806","4,792227955",2014,48.5,2.50899214569755
"51,565169798","4,8357466178",2009,20.5,2.3075893137949794
"51,565174218","4,8371918195",2018,31.8,2.348942950291561
"51,565174821","4,8301486319",2018,13.0,2.303657596853863
"51,565176231","4,7941035591",2009,34.833333333333336,2.49314723896737
"51,56518","4,81413",2009,27.166666666666668,2.5680354281547166
"51,565181924","4,7470063046",2018,33.2,2.3682875521411857
"51,565183011","4,8175198813",2009,28.5,2.560563167400623
"51,565184975","4,8273055861",2009,37.0,2.338405530651693
"51,565185274","4,7991008618",2016,34.333333333333336,2.3946015685165496
"51,565192513","4,7628175842",2014,32.0,2.7156949940224373
"51,565193409","4,7626425532",2014,28.5,2.765475351606938
"51,565196291","4,794369682",2018,28.8,2.49314723896737
"51,565196771","4,8346458327",2009,25.333333333333332,2.252536294239325
"51,56519967","4,7471312997",2018,31.4,2.3682875521411857
"51,565208105","4,8355710861",2009,24.6,2.3075893137949794
"51,565213201","4,8001423949",2016,25.5,2.3946015685165496
"51,5652133","4,7913807",2014,26.5,2.5597398011064554
"51,565219055","4,8344675571",2009,31.4,2.252536294239325
"51,5652206","4,7942358",2018,24.8,2.49314723896737
"51,565222662","4,8373259575",2009,36.8,2.348942950291561
"51,565225299","4,8176944231",2009,33.2,2.560563167400623
"51,565227295","4,8276931046",2009,34.0,2.328182717159546
"51,565227552","4,7992753122",2016,34.6,2.3946015685165496
"51,565228499","4,8365226299",2009,26.0,2.348942950291561
"51,56523896","4,7624687604",2014,34.5,2.765475351606938
"51,56524","4,79413",2009,26.0,2.49314723896737
"51,56524159","4,834082863",2016,22.8,2.252536294239325
"51,565245031","4,8051914319",2016,33.5,2.377563759347744
"51,565246412","4,8353955545",2009,28.0,2.3075893137949794
"51,565247264","4,8193983061",2009,37.333333333333336,2.5377779358048747
"51,565248026","4,8348080256",2009,30.0,2.252536294239325
"51,565257088","4,7994525307",2016,32.666666666666664,2.3946015685165496
"51,565264026","4,8342936812",2009,30.4,2.252536294239325
"51,565274382","4,7912148175",2014,25.4,2.5597398011064554
"51,565275235","4,7939538259",2017,24.5,2.49314723896737
"51,565282365","4,7996303663",2016,32.5,2.3946015685165496
"51,565284511","4,7622949676",2014,45.333333333333336,2.765475351606938
"51,565284719","4,8352200228",2009,38.0,2.3075893137949794
"51,565285433","4,7669310267",2016,55.666666666666664,2.625376567797369
"51,5652889","4,8179649",2009,25.0,2.560563167400623
"51,565292208","4,7667514914",2016,47.4,2.625376567797369
"51,565298983","4,7665719562",2016,47.666666666666664,2.625376567797369
"51,5653","4,83515",2009,41.0,2.3075893137949794
"51,565300774","4,8296903049",2018,6.8,2.303657596853863
"51,565304332","4,7998086813",2016,31.666666666666668,2.3946015685165496
"51,565305758","4,766392421",2016,48.333333333333336,2.625376567797369
"51,565309041","4,8180438431",2009,26.2,2.560563167400623
"51,56531","4,83412",2016,17.166666666666668,2.252536294239325
"51,565313508","4,8202690168",2018,29.2,2.5377779358048747
"51,565315721","4,7469941474",2018,33.4,2.3682875521411857
"51,56531745","4,7910403929",2014,24.833333333333332,2.5597398011064554
"51,5653179","4,7937922",2016,28.166666666666668,2.49314723896737
"51,565320794","4,8274231957",2009,37.5,2.338405530651693
"51,565322373","4,79213637",2014,36.0,2.50899214569755
"51,565325261","4,7662145949",2016,52.833333333333336,2.625376567797369
"51,565325618","4,7629310329",2014,36.833333333333336,2.7156949940224373
"51,565326299","4,7999869963",2016,26.6,2.3946015685165496
"51,56533","4,82455",2009,24.5,2.368776889967565
"51,565331112","4,788278228",2018,43.0,2.64164653927554
"51,565331583","4,8349731348",2009,36.166666666666664,2.3075893137949794
"51,565332445","4,7930337563",2014,30.2,2.49314723896737
"51,565334453","4,7621232448",2014,43.5,2.765475351606938
"51,565334969","4,7972842954",2018,32.166666666666664,2.3756659323598903
"51,5653357","4,8365574",2009,26.8,2.348942950291561
"51,56534062","4,8372595502",2009,38.2,2.348942950291561
"51,565342662","4,8003257338",2016,27.666666666666668,2.4198528020423264
"51,5653459","4,8001461",2016,24.166666666666668,2.3946015685165496
"51,56535","4,83487",2009,28.333333333333332,2.3075893137949794
"51,565353447","4,8005048406",2016,26.5,2.4198528020423264
"51,565354421","4,8182176481",2009,24.166666666666668,2.560563167400623
"51,565359579","4,7875416224",2018,40.0,2.64164653927554
"51,565360034","4,8089280761",2009,40.2,2.420742557575844
"51,565360518","4,7908659682",2014,32.6,2.5597398011064554
"51,565363185","4,8087484407",2009,51.833333333333336,2.326248488353754
"51,565363849","4,805056755",2016,31.8,2.377563759347744
"51,565365536","4,7936189671",2016,28.666666666666668,2.49314723896737
"51,565366086","4,7660396317",2016,50.666666666666664,2.625376567797369
"51,565366337","4,8085688054",2009,55.166666666666664,2.326248488353754
"51,565368071","4,8091075555",2009,46.166666666666664,2.420742557575844
"51,565368072","4,8278047318",2009,30.8,2.328182717159546
"51,565369358","4,8371689683",2018,37.833333333333336,2.348942950291561
"51,565369488","4,80838917",2009,52.666666666666664,2.326248488353754
"51,565369795","4,8339505795",2016,17.0,2.252536294239325
"51,565370159","4,8006837247",2016,28.333333333333332,2.4198528020423264
"51,565374558","4,8082095806",2009,36.25,2.326248488353754
"51,56538","4,80803",2009,36.166666666666664,2.326248488353754
"51,565382722","4,8078503576",2016,35.6,2.326248488353754
"51,565385444","4,8076707152",2016,31.5,2.326248488353754
"51,565386561","4,8092861712",2009,56.333333333333336,2.420742557575844
"51,565386871","4,8008626088",2016,28.5,2.4198528020423264
"51,565388166","4,8074910729",2016,27.666666666666668,2.326248488353754
"51,565390624","4,8373897343",2009,35.5,2.348942950291561
"51,565390887","4,8073114305",2016,27.666666666666668,2.353003067990393
"51,565393609","4,8071317881",2016,34.0,2.353003067990393
"51,565396331","4,8069521457",2016,30.833333333333332,2.353003067990393
"51,565399053","4,8067725033",2016,25.6,2.353003067990393
"51,56539991","4,8365764061",2009,25.833333333333332,2.348942950291561
"51,565400025","4,8194928725",2009,29.8,2.5377779358048747
"51,565401775","4,806592861",2016,27.0,2.353003067990393
"51,565403582","4,8010414928",2016,34.666666666666664,2.4198528020423264
"51,565403586","4,7906915436",2014,33.0,2.5597398011064554
"51,565404497","4,8064132186",2016,27.666666666666668,2.353003067990393
"51,565407219","4,8062335762",2016,27.4,2.353003067990393
"51,565408252","4,80946452",2009,49.666666666666664,2.420742557575844
"51,56540994","4,8060539338",2016,25.0,2.353003067990393
"51,565416801","4,8180805862",2009,30.5,2.560563167400623
"51,56541687","4,7934468396",2016,27.333333333333332,2.49314723896737
"51,565418184","4,7941530078",2018,27.5,2.49314723896737
"51,565420294","4,8012203769",2016,36.0,2.4198528020423264
"51,565421953","4,7468497094",2018,36.666666666666664,2.3682875521411857
"51,565423772","4,8183824957",2009,26.166666666666668,2.560563167400623
"51,565425282","4,7658705691",2016,48.4,2.625376567797369
"51,565428207","4,805875217",2016,20.333333333333332,2.377563759347744
"51,565429591","4,8337811591",2016,24.166666666666668,2.252536294239325
"51,565429944","4,8096428688",2009,41.333333333333336,2.420742557575844
"51,565433472","4,7939585529",2017,25.4,2.49314723896737
"51,565437006","4,801399261",2016,36.166666666666664,2.4198528020423264
"51,565442","4,830359",2016,13.75,2.303657596853863
"51,5654433","4,7905307",2014,27.666666666666668,2.5597398011064554
"51,565446821","4,8056965208",2016,26.833333333333332,2.377563759347744
"51,565447128","4,8284706867",2009,32.5,2.328182717159546
"51,565452738","4,8244187972",2009,28.833333333333332,2.368776889967565
"51,565453718","4,801578145",2016,31.0,2.4198528020423264
"51,565456613","4,8275408054",2009,46.4,2.338405530651693
"51,56545756","4,835236334",2009,41.0,2.3075893137949794
"51,565466294","4,7938308828",2017,31.166666666666668,2.49314723896737
"51,565467678","4,8197794955",2009,27.666666666666668,2.5377779358048747
"51,565468248","4,8179542577",2009,28.666666666666668,2.560563167400623
"51,565469043","4,8055183277",2016,26.5,2.377563759347744
"51,56547043","4,8017570291",2016,32.5,2.419320138829754
"51,565472108","4,7932758791",2016,23.2,2.49314723896737
"51,56547335","4,7620697833",2009,46.5,2.765475351606938
"51,565475336","4,8099993031",2009,41.166666666666664,2.420742557575844
"51,565476091","4,8165119545",2009,36.833333333333336,2.564415574078576
"51,565476721","4,8296539557",2018,7.166666666666667,2.303657596853863
"51,565478062","4,8049180677",2016,33.333333333333336,2.377563759347744
"51,56547879","4,7630249312",2014,42.0,2.7156949940224377
"51,56548692","4,8203159957",2018,29.8,2.5377779358048747
"51,565487556","4,8019358736",2016,31.166666666666668,2.419320138829754
"51,565490085","4,7903427845",2014,28.5,2.5597398011064554
"51,565490899","4,8336109732",2016,21.833333333333332,2.252536294239325
"51,565491025","4,7920766077",2014,34.833333333333336,2.50899214569755
"51,565493832","4,7931127054",2014,24.0,2.49314723896737
"51,565493976","4,7657045575",2016,41.6,2.625376567797369
"51,565499148","4,7882146467",2018,39.0,2.64164653927554
"51,565500013","4,8053413541",2016,27.4,2.377563759347744
"51,56550013","4,8153737833",2009,41.666666666666664,2.588365993336972
"51,5655003","4,8101772234",2009,42.666666666666664,2.420742557575844
"51,565500545","4,8151941208",2009,35.333333333333336,2.588365993336972
"51,56550096","4,8150144583",2009,37.833333333333336,2.588365993336972
"51,565501375","4,8148347958",2009,28.333333333333332,2.588365993336972
"51,565501815","4,8146551333",2009,27.5,2.588365993336972
"51,565502266","4,8144754709",2009,26.666666666666668,2.5680354281547166
"51,56550406","4,8349624359",2009,39.333333333333336,2.3075893137949794
"51,565504965","4,8021146912",2016,29.0,2.419320138829754
"51,565508849","4,8279163589",2009,30.833333333333332,2.328182717159546
"51,565508853","4,8373219865",2018,35.333333333333336,2.348942950291561
"51,565513292","4,7972623939",2018,29.6,2.3756659323598903
"51,565513777","4,8185379725",2009,22.166666666666668,2.560563167400623
